Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Population,Revenue_Per_Month,Charge_Evolution,Refund_Rate,Has_Been_Refunded,Billing_Complexity,Services_Count,Streaming_Count,Security_Score,Full_Protection_Score,Support_Profile,Service_Diversity_Score,Referral_Rate,Heavy_Internet_User,Internet_Value,Contract_Encoded,Engagement_Score,Contract_Risk,Contract_Tenure_Mismatch,Locked_Value,Tenure_Segment,Vulnerable_Senior,Family_Profile,Digital_Profile,High_Value_At_Risk,NPS_Label
Female,22,Yes,No,Yes,No,0,Encino,Yes,6,47,Offer B,Yes,29.15,Yes,Yes,DSL,52,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,85.3,4107.25,0.0,130,1370.05,5607.3,3,No,13129,119.30425531914894,-34.00425531914894,0.0,0,2,7,3,3,3,0,7,0.1276595744680851,1,52.0,2,94,0,0,14,2,0,0,0,0,0
Male,38,No,No,Yes,No,0,San Clemente,Yes,7,8,No Offer,Yes,22.34,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.55,161.15,0.0,0,178.72,339.87,5,No,34946,42.48375,-22.93375,0.0,0,1,0,0,0,0,0,0,0.875,0,0.0,0,0,1,0,0,0,0,0,0,0,2
Male,52,No,No,No,No,0,Lockwood,No,0,22,No Offer,Yes,46.28,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,94.65,2104.55,0.0,40,1018.1600000000001,3162.71,2,Yes,538,143.75954545454545,-49.10954545454544,0.0,0,2,4,3,0,0,0,4,0.0,0,48.0,0,0,0,0,0,1,0,0,0,0,0
Female,51,No,No,Yes,No,0,Sacramento,Yes,1,72,Offer A,No,0.0,No,Yes,Cable,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54.2,3937.45,0.0,0,0.0,3937.45,3,Yes,264,54.68680555555555,-0.4868055555555486,0.0,0,0,6,3,2,2,0,6,0.013888888888888888,0,30.0,2,144,0,0,12,3,0,0,1,0,0
Male,58,No,No,No,No,0,El Nido,No,0,1,Offer E,Yes,1.61,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.75,19.75,0.0,0,1.61,21.36,5,No,808,21.36,-1.6099999999999994,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,1,2
Female,62,No,No,Yes,Yes,2,North Highlands,Yes,5,35,No Offer,Yes,15.41,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,730.4,0.0,0,539.35,1269.75,4,No,32202,36.27857142857143,-16.578571428571433,0.0,0,1,0,0,0,0,0,0,0.14285714285714285,0,0.0,2,70,0,0,0,2,0,1,0,0,1
Male,19,Yes,No,Yes,Yes,3,San Francisco,Yes,2,15,No Offer,Yes,46.47,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,278.85,0.0,0,697.05,975.9,3,No,33122,65.06,-45.71,0.0,0,1,0,0,0,0,0,0,0.13333333333333333,0,0.0,2,30,0,0,0,1,0,1,0,0,0
Male,55,No,No,No,No,0,Fresno,No,0,39,Offer C,Yes,17.17,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,4040.65,0.0,0,669.6300000000001,4710.280000000001,4,No,35451,120.77641025641027,-14.376410256410267,0.0,0,1,7,3,2,2,0,7,0.0,1,90.0,0,0,0,1,0,2,0,0,1,0,1
Male,58,No,No,No,No,0,Sacramento,No,0,69,Offer A,Yes,26.88,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.5,7348.8,0.0,0,1854.72,9203.52,3,Yes,37031,133.38434782608695,-26.88434782608695,0.0,0,1,7,3,2,2,1,7,0.0,0,33.0,2,138,0,0,14,3,0,0,1,0,0
Female,66,No,Yes,No,No,0,Clovis,No,0,2,No Offer,Yes,24.95,No,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Two Year,No,Credit Card,81.5,162.55,0.0,0,49.9,212.45000000000002,4,No,46858,106.22500000000001,-24.72500000000001,0.0,0,1,2,1,0,0,0,2,0.0,0,66.0,2,4,0,0,4,0,1,0,0,0,1
Female,67,No,Yes,Yes,No,0,Hathaway Pines,Yes,1,23,No Offer,Yes,41.88,No,Yes,Fiber Optic,12,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95.1,2326.05,0.0,0,963.24,3289.29,3,No,335,143.01260869565218,-47.91260869565218,0.0,0,1,5,3,1,1,0,5,0.043478260869565216,0,36.0,1,23,0,0,5,1,1,0,1,0,0
Female,79,No,Yes,No,No,0,La Jolla,No,0,17,Offer D,Yes,1.06,Yes,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.65,1470.05,0.0,0,18.02,1488.07,4,No,42617,87.5335294117647,-4.883529411764698,0.0,0,1,3,0,1,1,0,3,0.0,0,75.0,1,17,0,0,3,1,1,0,0,0,1
Male,20,Yes,No,No,Yes,3,San Diego,No,0,1,No Offer,No,0.0,No,Yes,Cable,51,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.3,25.3,0.0,10,0.0,35.3,2,Yes,4258,35.3,-9.999999999999996,0.0,0,1,0,0,0,0,0,0,0.0,1,102.0,0,0,1,0,0,0,0,0,1,1,0
Male,79,No,Yes,Yes,No,0,La Verne,Yes,1,57,No Offer,Yes,36.66,Yes,Yes,Fiber Optic,9,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4925.35,0.0,0,2089.62,7014.97,5,No,35530,123.06964912280702,-33.21964912280703,0.0,0,1,4,1,1,1,0,4,0.017543859649122806,0,27.0,1,57,0,0,4,3,1,0,1,0,2
Male,68,No,Yes,No,No,0,Chualar,No,0,9,Offer E,Yes,12.18,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0.0,30,109.62,886.12,3,Yes,1140,98.45777777777778,-13.407777777777781,0.0,0,2,2,1,0,0,0,2,0.0,0,18.0,0,0,1,0,0,0,1,0,1,0,0
Male,53,No,No,No,No,0,Redwood City,No,0,30,Offer C,Yes,41.66,Yes,Yes,Fiber Optic,28,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.3,2679.7,0.0,0,1249.8,3929.5,3,No,25569,130.98333333333332,-36.68333333333332,0.0,0,1,6,2,2,2,0,6,0.0,1,84.0,0,0,0,1,0,2,0,0,0,0,0
Female,51,No,No,Yes,No,0,Modesto,Yes,4,31,No Offer,Yes,3.73,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,3243.45,17.01,0,115.63,3342.0699999999997,1,Yes,52872,107.80870967741934,-3.6087096774193412,0.00508966000113702,1,2,7,3,2,2,1,7,0.12903225806451613,0,39.0,0,0,0,1,0,2,0,0,1,0,0
Male,50,No,No,No,Yes,3,Hayward,No,0,3,No Offer,Yes,19.58,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.85,60.65,0.0,0,58.739999999999995,119.38999999999999,4,No,11147,39.79666666666666,-18.94666666666666,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,1,1
Male,44,No,No,No,Yes,2,La Mesa,No,0,38,No Offer,Yes,1.27,Yes,Yes,Fiber Optic,13,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.85,3141.7,0.0,0,48.26,3189.96,5,No,24005,83.94631578947369,-2.0963157894736923,0.0,0,1,3,0,1,1,0,3,0.0,0,39.0,0,0,0,1,0,2,0,0,0,0,2
Female,25,Yes,No,Yes,No,0,Santa Monica,Yes,1,72,Offer A,Yes,25.82,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,7303.05,0.0,0,1859.04,9162.09,3,No,26099,127.25125,-23.101249999999993,0.0,0,1,7,3,2,2,0,7,0.013888888888888888,1,177.0,1,72,0,0,7,3,0,0,1,0,0
Female,61,No,No,No,No,0,Pasadena,No,0,32,Offer C,Yes,35.97,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.55,654.55,0.0,0,1151.04,1805.59,3,No,38460,56.4246875,-35.87468749999999,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,1,32,0,0,0,2,0,0,0,0,0
Male,19,Yes,No,Yes,No,0,Laguna Niguel,Yes,9,3,Offer E,Yes,14.1,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,23.6,89.05,0.0,0,42.3,131.35,5,No,62103,43.78333333333333,-20.18333333333333,0.0,0,1,1,0,0,0,0,1,3.0,0,0.0,0,0,1,0,0,0,0,0,0,1,2
Female,43,No,No,Yes,Yes,5,Costa Mesa,Yes,10,72,No Offer,Yes,26.32,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.1,8248.5,0.0,0,1895.04,10143.54,3,No,48207,140.88250000000002,-27.782500000000027,0.0,0,1,9,3,4,4,1,9,0.1388888888888889,1,159.0,2,144,0,0,18,3,0,1,1,0,0
Female,63,No,No,No,No,0,Redwood City,No,0,52,No Offer,No,0.0,No,Yes,DSL,7,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,1982.1,0.0,130,0.0,2112.1,3,No,25569,40.61730769230769,-1.5173076923076891,0.0,0,1,3,0,3,3,0,3,0.0,0,7.0,2,104,0,0,6,3,0,0,0,0,0
Female,39,No,No,No,No,0,Douglas City,No,0,16,Offer D,Yes,18.99,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0.0,0,303.84,1859.49,1,Yes,960,116.218125,-20.618125000000006,0.0,0,1,6,2,2,2,0,6,0.0,1,90.0,0,0,0,0,0,1,0,0,0,0,0
Female,69,No,Yes,No,No,0,Loma Mar,No,0,41,No Offer,Yes,14.61,No,Yes,Fiber Optic,9,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.1,4016.2,0.0,0,599.01,4615.21,5,No,148,112.5660975609756,-11.466097560975612,0.0,0,1,6,3,2,2,1,6,0.0,0,27.0,1,41,0,0,6,2,0,0,1,0,2
Female,50,No,No,No,Yes,2,Alameda,No,0,13,No Offer,No,0.0,No,Yes,Cable,19,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,30.15,382.2,0.0,10,0.0,392.2,5,No,13996,30.16923076923077,-0.01923076923077005,0.0,0,1,1,0,1,1,0,1,0.0,0,38.0,0,0,0,0,0,1,0,0,0,0,2
Male,64,No,No,Yes,Yes,2,Belmont,Yes,7,31,Offer C,No,0.0,No,Yes,Cable,25,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.95,1848.8,0.0,0,0.0,1848.8,3,No,25566,59.63870967741936,0.31129032258064626,0.0,0,0,7,3,3,3,1,7,0.22580645161290322,0,50.0,1,31,0,0,7,2,0,1,0,0,0
Female,42,No,No,Yes,No,0,Torrance,Yes,1,68,No Offer,Yes,44.24,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83.0,5685.8,0.0,0,3008.32,8694.12,1,Yes,34873,127.85470588235296,-44.85470588235296,0.0,0,1,3,1,0,0,0,3,0.014705882352941176,0,15.0,1,68,0,0,3,3,0,0,1,0,0
Male,76,No,Yes,Yes,No,0,Citrus Heights,Yes,4,54,Offer B,No,0.0,No,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,1364.75,0.0,0,0.0,1364.75,3,No,41636,25.27314814814815,-0.3231481481481495,0.0,0,0,1,0,0,0,0,1,0.07407407407407407,0,4.0,0,0,0,1,0,3,1,0,1,0,0
Female,34,No,No,Yes,Yes,3,Bethel Island,Yes,1,24,Offer C,No,0.0,No,Yes,DSL,75,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,52.5,1208.15,0.0,0,0.0,1208.15,3,No,2379,50.33958333333334,2.160416666666663,0.0,0,0,7,2,4,4,1,7,0.041666666666666664,1,75.0,2,48,0,0,14,1,0,1,0,0,0
Male,55,No,No,No,No,0,Jamul,No,0,4,No Offer,Yes,31.92,No,Yes,Fiber Optic,4,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,356.65,0.0,0,127.68,484.33,3,No,8759,121.0825,-30.68249999999999,0.0,0,1,5,2,2,2,1,5,0.0,0,12.0,0,0,1,0,0,0,0,0,1,0,0
Male,36,No,No,No,No,0,Garden Grove,No,0,1,No Offer,Yes,37.44,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.6,45.6,0.0,0,37.44,83.03999999999999,3,No,15878,83.03999999999999,-37.43999999999999,0.0,0,1,1,0,0,0,0,1,0.0,0,9.0,0,0,1,0,0,0,0,0,0,0,0
Male,44,No,No,No,No,0,Aromas,No,0,5,Offer E,Yes,40.15,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,462.8,0.0,0,200.75,663.55,3,Yes,3373,132.70999999999998,-37.859999999999985,0.0,0,1,5,3,0,0,0,5,0.0,0,57.0,0,0,1,0,0,0,0,0,1,1,0
Male,37,No,No,Yes,Yes,2,San Jacinto,No,0,67,Offer A,Yes,38.98,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.4,6989.45,0.0,0,2611.66,9601.11,5,No,21349,143.30014925373135,-37.90014925373134,0.0,0,1,7,3,2,2,0,7,0.0,0,48.0,1,67,0,0,7,3,0,1,1,0,2
Male,20,Yes,No,Yes,No,0,San Diego,Yes,3,50,Offer B,No,0.0,No,Yes,DSL,73,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,44.45,2188.45,0.0,0,0.0,2188.45,4,No,68776,43.769,0.6810000000000045,0.0,0,0,4,1,2,2,0,4,0.06,1,73.0,1,50,0,0,4,3,0,0,1,0,1
Female,47,No,No,Yes,No,0,Palo Alto,No,0,58,No Offer,Yes,40.16,No,Yes,DSL,20,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,65.25,3791.6,0.0,110,2329.2799999999997,6230.879999999999,3,No,45499,107.42896551724137,-42.178965517241366,0.0,0,2,3,1,2,2,0,3,0.0,0,20.0,0,0,0,1,0,3,0,0,0,0,0
Female,36,No,No,No,No,0,Sacramento,No,0,50,No Offer,Yes,12.62,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1023.95,0.0,0,631.0,1654.95,5,No,44683,33.099000000000004,-13.699000000000005,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,2,100,0,0,0,3,0,0,0,0,2
Female,80,No,Yes,Yes,No,0,Los Alamos,Yes,1,1,Offer E,Yes,22.86,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.85,20.85,0.0,0,22.86,43.71,3,Yes,1328,43.71,-22.86,0.0,0,1,0,0,0,0,0,0,1.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0
Female,79,No,Yes,Yes,No,0,Indian Wells,Yes,1,50,Offer B,Yes,37.12,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.05,4367.35,0.0,100,1855.9999999999998,6323.35,3,Yes,3873,126.46700000000001,-38.417000000000016,0.0,0,2,3,1,1,1,0,3,0.02,0,12.0,0,0,0,1,0,3,1,0,1,0,0
Male,29,Yes,No,No,No,0,Poway,No,0,33,No Offer,Yes,25.71,Yes,Yes,Fiber Optic,48,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.1,2603.3,0.0,0,848.4300000000001,3451.7300000000005,4,No,47969,104.5978787878788,-24.497878787878804,0.0,0,1,3,0,1,1,0,3,0.0,1,144.0,1,33,0,0,3,2,0,0,0,0,1
Female,37,No,No,No,No,0,Wendel,No,0,5,No Offer,Yes,44.78,Yes,Yes,Cable,29,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.0,370.25,0.0,0,223.9,594.15,5,No,162,118.83,-54.83,0.0,0,1,5,2,1,1,0,5,0.0,1,58.0,0,0,1,0,0,0,0,0,1,0,2
Female,80,No,Yes,Yes,No,0,Palo Alto,Yes,10,56,Offer B,Yes,11.55,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,95.65,5471.75,21.71,0,646.8000000000001,6096.84,3,No,16198,108.87214285714286,-13.222142857142856,0.0035608610362089215,1,2,6,0,4,4,1,6,0.17857142857142858,0,81.0,1,56,0,0,6,3,0,0,0,0,0
Male,75,No,Yes,Yes,No,0,Temecula,Yes,10,59,No Offer,Yes,4.21,No,Yes,Fiber Optic,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.95,4903.15,0.0,0,248.39,5151.54,4,No,46171,87.31423728813559,-4.364237288135584,0.0,0,1,4,0,3,3,0,4,0.1694915254237288,0,63.0,1,59,0,0,4,3,1,0,0,0,1
Female,59,No,No,Yes,No,0,Colton,Yes,8,36,No Offer,Yes,49.33,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.4,2937.65,0.0,0,1775.8799999999999,4713.53,3,No,52202,130.93138888888888,-50.53138888888887,0.0,0,1,3,2,0,0,0,3,0.2222222222222222,0,69.0,0,0,0,1,0,2,0,0,0,0,0
Female,39,No,No,No,No,0,Santa Rosa,No,0,1,No Offer,Yes,33.88,No,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,79.7,0.0,0,33.88,113.58000000000001,3,Yes,36125,113.58000000000001,-33.88000000000001,0.0,0,1,3,2,0,0,0,3,0.0,0,78.0,0,0,1,0,0,0,0,0,1,0,0
Male,36,No,No,No,No,0,Sacramento,No,0,26,Offer C,Yes,44.11,No,Yes,DSL,8,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.15,1237.3,0.0,0,1146.86,2384.16,4,No,35426,91.69846153846153,-42.54846153846153,0.0,0,1,2,0,1,1,0,2,0.0,0,8.0,0,0,0,1,0,2,0,0,0,0,1
Female,46,No,No,Yes,No,0,Pacifica,Yes,3,12,No Offer,Yes,25.09,Yes,Yes,Cable,17,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.85,876.75,0.0,0,301.08,1177.83,3,No,38885,98.15249999999999,-19.302499999999995,0.0,0,1,7,3,2,2,0,7,0.25,0,34.0,1,12,0,0,7,0,0,0,0,0,0
Female,20,Yes,No,Yes,No,0,Napa,Yes,5,35,No Offer,Yes,42.18,No,Yes,Cable,59,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.95,1916.0,0.0,0,1476.3,3392.3,4,No,26894,96.92285714285715,-41.97285714285715,0.0,0,1,3,0,2,2,0,3,0.14285714285714285,1,118.0,1,35,0,0,3,2,0,0,1,0,1
Female,40,No,No,Yes,Yes,2,Mill Creek,Yes,4,26,No Offer,Yes,12.71,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,494.9,0.0,0,330.46000000000004,825.36,4,No,78,31.744615384615386,-12.094615384615388,0.0,0,1,0,0,0,0,0,0,0.15384615384615385,0,0.0,2,52,0,0,0,2,0,1,0,0,1
Female,56,No,No,Yes,Yes,1,Meadow Valley,Yes,2,67,Offer A,Yes,48.75,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.25,1372.9,0.0,0,3266.25,4639.15,4,No,301,69.2410447761194,-49.991044776119395,0.0,0,1,0,0,0,0,0,0,0.029850746268656716,0,0.0,2,134,0,0,0,3,0,1,0,0,1
Male,24,Yes,No,No,No,0,Temecula,No,0,1,No Offer,Yes,31.34,No,Yes,Fiber Optic,52,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.05,79.05,0.0,0,31.34,110.39,1,Yes,46171,110.39,-31.340000000000003,0.0,0,1,3,2,0,0,0,3,0.0,1,156.0,0,0,1,0,0,0,0,0,1,0,0
Male,29,Yes,No,No,Yes,1,Northridge,No,0,1,No Offer,Yes,7.57,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,20.75,0.0,0,7.57,28.32,5,No,32307,28.32,-7.57,0.0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,2
Female,43,No,No,Yes,Yes,3,Lee Vining,Yes,5,24,No Offer,Yes,46.3,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,494.05,0.0,0,1111.1999999999998,1605.2499999999998,5,No,504,66.88541666666666,-47.185416666666654,0.0,0,1,0,0,0,0,0,0,0.20833333333333334,0,0.0,2,48,0,0,0,1,0,1,0,0,2
Female,78,No,Yes,No,No,0,Burbank,No,0,41,Offer B,Yes,6.33,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,4133.95,0.0,0,259.53000000000003,4393.48,5,No,11517,107.15804878048779,-2.7580487804877833,0.0,0,1,6,2,2,2,0,6,0.0,0,45.0,0,0,0,1,0,2,1,0,1,0,2
Male,61,No,No,Yes,No,0,Bangor,Yes,10,24,Offer C,Yes,32.86,No,Yes,Cable,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.4,1712.9,0.0,0,788.64,2501.54,3,No,626,104.23083333333334,-29.83083333333333,0.0,0,1,6,3,2,2,0,6,0.4166666666666667,1,60.0,1,24,0,0,6,1,0,0,0,0,0
Male,49,No,No,No,No,0,Corona,No,0,19,Offer D,Yes,9.55,No,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.95,1682.4,29.64,0,181.45000000000002,1834.21,5,No,44875,96.53736842105263,-6.587368421052631,0.016159545526411915,1,2,4,1,2,2,1,4,0.0,0,18.0,0,0,0,0,0,1,0,0,0,0,2
Male,76,No,Yes,Yes,No,0,Travis Afb,Yes,9,8,Offer E,Yes,22.4,No,Yes,DSL,23,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,60.9,551.95,16.58,0,179.2,714.5699999999999,3,No,9978,89.32124999999999,-28.421249999999993,0.023202765299410833,1,2,3,1,1,1,0,3,1.125,0,23.0,1,8,0,0,3,0,1,0,0,0,0
Male,40,No,No,Yes,No,0,Lamont,Yes,10,65,Offer B,Yes,17.43,Yes,Yes,DSL,30,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,69.55,4459.15,23.61,0,1132.95,5568.49,3,No,15364,85.66907692307691,-16.119076923076918,0.004239928598237583,1,2,6,2,2,2,0,6,0.15384615384615385,1,30.0,2,130,0,0,12,3,0,0,0,0,0
Male,23,Yes,No,Yes,Yes,3,Moss Beach,Yes,1,37,Offer C,Yes,43.01,No,Yes,Fiber Optic,51,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,91.2,3247.55,0.0,0,1591.37,4838.92,5,No,3064,130.7816216216216,-39.58162162162161,0.0,0,1,4,3,0,0,0,4,0.02702702702702703,1,153.0,1,37,0,0,4,2,0,1,0,0,2
Female,37,No,No,Yes,No,0,Upper Lake,Yes,5,70,No Offer,Yes,43.81,Yes,Yes,DSL,17,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,5460.2,0.0,0,3066.7000000000003,8526.9,3,No,2344,121.81285714285714,-41.212857142857146,0.0,0,1,7,3,2,2,0,7,0.07142857142857142,0,17.0,2,140,0,0,14,3,0,0,1,0,0
Female,22,Yes,No,Yes,No,0,North Hills,Yes,5,65,No Offer,Yes,34.31,No,Yes,DSL,71,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,58.9,3857.1,0.0,0,2230.15,6087.25,4,No,57017,93.65,-34.75000000000001,0.0,0,1,4,0,3,3,1,4,0.07692307692307693,1,71.0,2,130,0,0,8,3,0,0,0,0,1
Male,78,No,Yes,Yes,Yes,1,Sunland,Yes,10,65,No Offer,Yes,9.68,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.75,5688.45,38.09,0,629.1999999999999,6279.5599999999995,3,No,18752,96.60861538461538,-10.858615384615376,0.006065711610367607,1,2,4,0,2,2,0,4,0.15384615384615385,0,69.0,2,130,0,0,8,3,1,1,1,0,0
Female,46,No,No,Yes,No,0,Los Angeles,Yes,5,27,No Offer,Yes,40.21,No,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,0.0,0,1085.67,2960.12,3,No,27799,109.63407407407406,-43.48407407407406,0.0,0,1,5,0,4,4,1,5,0.18518518518518517,0,13.0,1,27,0,0,5,2,0,0,0,0,0
Female,44,No,No,No,No,0,Garden Grove,No,0,48,Offer B,Yes,34.96,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,25.05,1171.5,16.38,0,1678.08,2833.2,4,No,15878,59.025,-33.974999999999994,0.0057814485387547646,1,2,1,0,0,0,0,1,0.0,0,0.0,1,48,0,0,1,2,0,0,0,0,1
Female,32,No,No,No,No,0,Nicolaus,No,0,1,No Offer,Yes,38.31,No,Yes,Cable,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.4,45.4,0.0,0,38.31,83.71000000000001,2,Yes,751,83.71000000000001,-38.31000000000001,0.0,0,1,1,0,0,0,0,1,0.0,0,52.0,0,0,1,0,0,0,0,0,0,0,0
Male,75,No,Yes,No,No,0,San Marino,No,0,15,No Offer,Yes,12.08,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.2,1217.25,0.0,0,181.2,1398.45,1,Yes,13158,93.23,-13.030000000000001,0.0,0,1,3,0,1,1,0,3,0.0,0,15.0,0,0,0,0,0,1,1,0,1,0,0
